LOC_X,LOC_Y,count
-6.742217898832684,14.532490272373542,514
16.09448275862069,19.877586206896552,145
-0.38008039303260355,7.275011165698979,2239
-11.420262096774191,27.954939516129034,992
-14.954397394136805,10.680618892508143,307
23.58169014084507,6.903896713615023,1065
0.7494845360824742,35.70721649484536,194
-23.22008626001234,5.994793592113375,1623
10.777928692699493,31.16646859083192,589
4.429160063391442,16.539698890649763,631
-19.60037105751391,23.854267161410018,539
10.566666666666666,71.5111111111111,18
9.573043478260871,5.629130434782608,345
15.077549194991057,26.988998211091236,1118
-0.5283505154639172,13.408247422680411,970
3.4570881226053656,8.201053639846744,1044
-2.587280701754387,20.4875,457
-8.794076999012827,29.28928923988154,1014
-3.1471781305114623,9.42389770723104,1134
-21.101873935264056,18.437734241908007,587
23.06019830028329,12.877762039660055,706
9.847422680412372,12.101546391752578,388
17.678359908883834,25.012528473804103,878
0.7555403556771545,4.918125854993168,1462
-9.661684210526314,7.833368421052631,475
0.5229166666666668,31.245471014492754,1104
21.816247379454918,18.483647798742137,954
-16.829411764705885,61.20882352941176,51
-15.27374749498998,26.792785571142282,998
-8.569179600886915,20.331152993348116,451
2.2427622841965467,31.822908366533866,753
-2.846110484780157,6.609695603156714,1774
2.497368421052632,23.123391812865496,342
-22.80584158415842,8.246237623762376,1010
-4.27371695178849,30.035381026438568,643
-0.6055555555555554,48.87777777777778,54
22.796979865771814,3.8549217002237164,894
4.970471014492754,12.46268115942029,552
14.124216524216527,8.442307692307692,351
-23.09007751937984,13.622403100775195,645
11.677101449275364,19.805652173913046,345
8.938589211618265,29.903319502074687,964
-0.8725777618877378,5.585109045405803,2797
23.096813977389523,9.665724563206576,973
-1.1852819807427784,15.406671251719395,727
-13.139017341040462,4.8520231213872815,346
-2.918103448275862,25.477155172413795,232
-5.783028083028082,7.976862026862025,829
1.340459363957597,7.603003533568915,1698
20.193493635077793,22.6497171145686,707
-11.698319327731092,15.20014005602241,357
-0.1871710526315785,10.83282894736842,1520
-6.6989847715736035,31.706683587140436,596
12.331516352824579,27.289742319127853,1009
15.156666666666668,57.156666666666666,30
14.378214285714291,15.7225,280
4.693492695883134,29.96713147410358,753
-10.059790732436467,30.67660687593423,669
19.1722972972973,29.01621621621622,148
-11.927105263157895,17.845263157894735,383
-2.4193891102257647,13.183997343957504,753
