LOC_X,LOC_Y,count
8.22300801012199e-06,5.24359838829089,48644
-7.122312373225149,21.304361054766733,493
18.680251346499098,21.495062836624776,557
-20.31489361702127,4.6996453900709225,423
13.878801169590647,6.488450292397656,684
4.550338600451469,29.53510158013544,443
-21.420499999999993,18.909,400
-9.998747390396662,8.082150313152402,479
-2.2113082039911314,14.503880266075388,451
10.652528089887635,15.324157303370786,356
-10.235135135135137,53.37432432432433,37
23.28823529411766,6.998930481283416,748
-11.304166666666672,28.682539682539684,504
2.297727272727273,22.06875,352
7.377500000000003,11.756,400
-15.200707547169808,13.657075471698114,424
-13.910330578512399,22.441735537190084,242
2.221153846153847,8.272527472527472,728
14.796887159533068,13.64591439688716,514
12.66807511737089,22.411267605633803,426
-6.741955835962142,7.932807570977919,634
0.24559426229508197,8.348463114754097,976
-1.9329411764705884,31.606862745098034,254
-16.970739549839223,5.937781350482309,622
9.1875,45.1925,40
23.009090909090908,13.260545454545454,275
-12.72241054613936,17.390866290018828,531
9.845233644859812,8.342336448598132,535
11.838904109589038,29.06835616438355,365
-4.664663461538461,25.459615384615383,416
2.2610759493670893,11.859177215189874,632
-19.114728682170533,23.34198966408269,387
12.377777777777778,84.29444444444444,9
18.9602503912363,5.550312989045379,639
4.946175637393769,17.244900849858357,353
0.08157181571815716,25.255826558265575,738
23.90043041606889,5.398780487804873,697
-12.401420959147426,5.8366785079928905,563
-23.189664082687337,9.834754521963825,387
-9.057057057057056,12.244594594594595,333
15.273041894353362,24.617577413479047,549
7.064375000000003,25.393750000000004,320
5.121291448516582,5.744589877835947,573
-2.2258064516129035,19.88349875930521,403
8.715835777126099,19.796041055718476,682
15.148802736602054,5.237799315849485,877
13.919829059829055,17.519572649572645,591
-0.8711259754738028,10.258138238573022,897
2.4662878787878797,30.508333333333333,535
17.248785425101214,10.55080971659919,494
-2.1928901200369344,6.6009695290858685,1083
-15.833138686131393,24.641386861313862,685
-23.578274760383383,5.120926517571884,626
-21.286666666666665,37.89666666666666,15
-16.210000000000004,77.42,20
21.985156250000006,17.587031249999995,635
-15.738970588235292,8.28823529411765,544
9.652255054432345,6.330559875583197,643
-6.6217494089834465,18.48096926713948,423
-16.29311163895487,19.15190023752969,421
-7.616666666666667,39.550000000000004,24
14.475227686703093,8.171493624772316,549
-7.278909090909087,29.044545454545457,550
-11.170915619389591,20.974057450628365,557
8.525000000000002,65.97,20
-19.19220779220779,11.835064935064935,308
-22.95938697318008,13.819348659003833,261
7.529745889387147,6.288415545590427,669
14.195465393794747,3.016825775656324,419
-6.845030120481926,6.401656626506017,664
20.081304893350058,20.622396486825593,797
-3.5601609657947666,11.914788732394367,497
-13.592286501377412,27.940358126721765,363
3.021059782608697,5.450543478260867,736
2.079801324503311,17.02450331125828,302
-12.445682451253484,11.713509749303622,359
16.957956777996074,12.910707269155207,509
-12.164606741573037,3.8876404494382033,356
16.661715481171544,15.034937238493725,474
-14.187794729542302,5.33280166435506,721
1.3811138014527844,13.75677966101695,413
-23.227164179104474,2.556865671641793,335
0.15028462998102465,30.829316888045547,527
-10.61866359447005,16.98963133640553,434
14.471002710027099,27.767344173441735,369
5.821529745042495,15.16529745042493,353
19.689843749999998,2.6117187499999996,384
-15.897054491899857,4.740132547864504,679
6.030844155844161,9.962337662337664,616
16.61799307958478,8.338581314878894,578
0.20635379061371834,11.666245487364622,1385
12.398888888888884,9.752037037037038,540
9.929648241206028,13.059547738693468,398
-5.908857808857805,23.30174825174825,429
-7.348704663212434,4.498704663212433,386
23.46345514950168,2.844684385382056,602
12.762238805970147,19.758805970149254,670
-17.692921960072585,7.749818511796733,551
-8.067734553775743,9.23192219679634,437
-9.834977578475339,22.62511210762332,446
15.352380952380953,62.04047619047618,21
23.143896713615028,11.02605633802817,426
-0.6080645161290321,44.848387096774196,62
-4.3738301559792,10.0551993067591,577
6.989532293986639,22.75489977728285,449
-5.596892655367229,16.251694915254237,354
-1.313793103448276,21.829540229885055,435
-18.094444444444445,64.29444444444444,18
