LOC_X,LOC_Y,count
2.4517271157167504,5.298359240069079,1158
-3.084083044982699,30.243540945790073,867
17.056131260794473,24.724611398963727,1158
-23.03626737260092,7.083487756452678,1511
23.209276018099548,8.131334841628957,884
-9.038989169675093,24.894404332129962,277
-5.144111349036405,18.366702355460387,468
-1.7547916666666676,9.131145833333333,960
11.146788008565311,27.69261241970021,934
4.241249999999999,21.09875,480
-17.304784688995216,16.73708133971292,209
7.54,7.465714285714284,491
0.014303959131545405,6.312999452654642,5481
-0.6114285714285715,52.19,35
-17.66937669376694,25.196883468834685,738
6.99076479076479,29.335714285714282,693
-9.999707602339182,5.021929824561404,342
12.07721893491124,15.8698224852071,338
-0.9136585365853658,17.76073170731707,623
21.406809338521406,20.26011673151751,514
4.770265780730896,11.51029900332226,602
-7.918731563421828,30.510766961651914,678
-12.024832962138087,28.34365256124721,898
1.3719367588932807,30.937845849802372,1012
-22.844463087248318,14.440436241610739,596
-8.918491484184916,11.056326034063261,410
-2.4884227296866706,6.553770578863507,1883
-1.624418604651163,23.898372093023255,430
22.4886033519553,4.773798882681561,895
-0.7272727272727273,76.50454545454545,33
15.2455737704918,9.55032786885246,305
-21.289185185185183,19.352222222222224,675
0.16160220994475133,12.890791896869246,1086
7.933003952569169,20.55079051383399,508
-11.574539877300612,11.346625766871165,326
-9.780000000000003,18.30804347826087,460
19.770022123893803,20.729535398230087,904
-7.468000000000001,22.9895294117647,429
14.309090909090905,68.71818181818182,22
-9.78,52.598571428571425,35
22.837625754527163,13.986418511066399,497
-5.1468305304010356,8.719210866752912,773
12.212891986062717,32.02003484320557,287
1.5517956903431762,6.848044692737421,2506
-1.035229357798166,5.051651376146781,1635
-14.747108843537413,26.04710884353741,1176
-16.285804416403785,7.706782334384858,318
-6.163793103448278,10.9227969348659,522
13.624056603773582,20.971462264150944,424
2.079439252336449,22.5464953271028,428
-1.228739316239317,30.424358974358967,936
17.18,43.174,25
7.273714285714284,15.292571428571428,352
-23.038608870967735,11.085383064516128,992
5.465931034482757,29.904896551724136,725
12.619685039370077,4.381496062992127,254
-3.599015471167372,14.419057665260198,715
15.837241379310342,28.249137931034483,580
-18.209606299212602,22.46354330708661,635
6.868478260869566,17.566521739130437,459
22.46959459459459,16.016722972972975,592
-0.6061111111111112,33.23166666666667,360
-12.320498084291188,19.136973180076627,522
-0.10123402379903036,7.912670780079328,2269
3.778715814506539,7.758323424494648,839
1.7916496945010183,20.264663951120163,490
-14.413513513513514,62.12027027027028,37
-8.358042744656919,29.115241844769397,889
-9.735654596100282,13.342479108635098,358
-22.87195652173913,3.7145652173913017,460
3.6442953020134223,13.233053691275169,597
14.020624999999992,25.969687499999992,960
8.519660194174756,10.266019417475729,413
-14.190225563909777,33.500375939849626,133
6.42597014925373,25.39895522388059,335
-6.188328075709779,25.56829652996845,317
23.38456375838927,6.798993288590604,894
0.07107061503416859,14.505353075170843,877
2.6094478527607365,9.282883435582821,815
8.642671009771988,28.9471769815418,921
-1.689516129032258,21.127419354838707,495
13.774492753623187,18.126231884057972,345
-15.725223613595709,25.32808586762075,1118
-2.8682890855457233,12.232300884955752,678
-3.490874524714829,5.817807351077311,789
19.30584677419355,24.882258064516122,496
3.733025830258302,15.348523985239853,542
8.357188498402556,32.48738019169329,313
12.707874015748029,8.510892388451445,381
2.212,68.33400000000002,25
12.3534983853606,28.367868675995688,929
20.668119891008175,18.940735694822887,734
19.551228070175437,5.353157894736842,285
-8.447070312500001,20.6265625,512
13.403267973856208,13.48235294117647,306
19.372027972027976,12.29965034965035,143
-13.74235588972431,6.91390977443609,400
-12.43420289855073,14.225072463768116,345
12.17333333333333,52.08333333333333,30
-5.147194719471948,6.278547854785478,606
-3.3758620689655183,31.626064908722107,493
11.680981595092025,18.486605316973417,489
-1.1439421338155524,7.951084990958409,1659
-15.343934426229508,14.26967213114754,305
-0.7080248511519562,6.357636551902674,3863
-6.0698602794411185,14.922255489021957,500
3.263913043478262,26.872173913043476,230
-11.536578171091447,31.384808259587018,339
1.178125,42.18125,32
-0.38940609951845906,10.355939004815408,1246
-23.02895204262878,9.662255772646537,1126
16.753856749311293,23.427410468319554,726
9.455714285714286,5.259047619047616,421
3.43030303030303,31.88155080213904,561
5.571009771986969,7.5382736156351795,616
-19.379961089494163,23.80175097276264,514
2.7037286063569645,6.54999999999999,1636
-6.841544117647059,29.50588235294117,816
-19.104912280701758,5.436666666666669,285
-0.24831661092530677,5.608751393534014,4485
17.892105263157895,59.04473684210526,38
-3.7850000000000006,24.310277777777777,359
-3.52191011235955,34.24831460674157,178
-9.222081218274111,15.55,395
5.025636672325975,16.645755517826824,588
-14.911400651465799,29.864657980456023,307
0.013462826523776873,4.665016744809179,7465
22.916101694915252,12.12406779661017,590
-17.078260869565216,71.03260869565217,23
12.607861635220127,26.876624737945484,954
-21.697039030955587,17.875572005383578,743
1.1792658730158727,5.10907738095238,2016
0.38303388090349055,6.970687885010249,3896
-0.21792207792207796,26.702207792207794,383
21.894474393531002,17.782479784366576,742
8.73253333333333,13.2588,374
22.831146454605715,5.923624917163673,1509
11.675216138328528,23.079394812680114,346
-16.387555555555547,24.349444444444437,900
-22.88363095238095,6.057514880952372,1344
0.8959931798806474,8.627664109121909,1173
22.829949874686708,9.229448621553885,798
-2.787525987525988,16.70841995841996,483
-10.147894736842108,9.123157894736842,384
6.518847006651883,22.611640798226162,452
-10.790476190476195,28.00845997973657,987
-0.04097706879361916,31.37362911266201,1003
11.366743916570107,29.509675550405554,863
-5.108467153284673,29.786642335766423,685
16.10175438596491,31.269883040935675,171
9.385483870967741,36.85322580645162,62
-20.0259361997226,20.233356449375865,721
-6.5690685413005285,7.357029876977153,568
18.375257731958765,15.468556701030927,194
-1.0470196223620891,5.779692706405031,2701
-13.41861427094105,27.720010341261634,967
-17.648951048951048,29.79405594405594,143
-12.66923076923077,44.111538461538466,26
5.115686274509804,34.302287581699346,153
-15.152800000000003,19.3872,250
9.12041420118343,24.605029585798817,338
9.681055155875299,16.365107913669064,417
-12.706109324758845,4.7834405144694525,313
-9.367857142857146,22.41595238095238,416
-0.2186153846153847,20.019692307692306,648
-1.4257472826086972,6.938383152173903,2944
9.172008547008549,22.335470085470085,466
-12.38,85.21000000000001,10
-3.3890395480225997,8.982542372881356,885
18.572507552870096,22.011832829808654,993
-3.7422566371681425,21.403318584070796,452
-13.123955431754874,9.219080779944289,355
1.689483747609943,14.802198852772467,523
-0.48099510603589024,7.036541598694918,3678
-2.363862332695984,7.711504142766092,1569
-7.372106824925818,5.399851632047477,335
-6.917832957110609,17.12742663656885,444
-7.3239350912778916,9.222616632860042,493
19.161818181818184,8.68909090909091,220
14.8194833153929,26.80123789020451,929
-23.02338177014531,8.30984147952444,1514
14.168217054263565,6.423643410852712,387
-18.119148936170212,51.488297872340425,47
-7.468337129840548,18.958428246013668,436
-9.042281879194631,32.15402684563758,298
0.0655896607431341,22.07180936995153,619
16.311715481171547,18.721966527196653,239
-7.157537688442214,13.121859296482413,398
-17.443640606767797,23.572637106184356,857
1.535966735966736,32.72276507276507,481
0.17015306122448975,16.312117346938777,790
-1.3628712871287134,13.385396039603961,808
15.03131313131313,15.338552188552189,297
-11.012516469038212,29.469367588932805,759
17.348979591836734,36.81122448979592,49
15.448310502283109,24.926347031963466,1095
-15.710862619808307,4.995047923322684,313
4.2615062761506275,6.035495118549509,717
-23.006028833551763,12.653538663171691,763
-19.65858585858586,8.796969696969695,198
0.3282878411910669,30.194789081885844,806
2.2581942336874032,7.833080424886192,1318
6.325739130434781,9.627217391304349,574
9.94235474006116,30.45948012232416,654
9.79319587628866,7.987113402061856,485
22.988757396449703,3.310828402366859,845
-18.728155339805827,13.116019417475728,206
-2.8858190709046454,19.064180929095357,404
1.732514450867052,12.902601156069364,690
13.743738656987293,29.580308529945555,551
2.665347721822542,11.144124700239809,834
-16.639570552147237,26.920858895705518,652
-12.169545454545457,27.124886363636357,880
5.372413793103446,31.636409736308316,493
0.2823412698412698,24.52777777777777,500
6.194618834080716,19.38609865470852,447
-14.930000000000003,27.696753246753243,770
6.58211586901763,5.521788413098234,397
0.8464610717896862,6.2591759352881695,3956
5.616914498141263,14.103903345724907,533
-1.7983673469387764,31.587823129251696,735
-8.647058823529411,36.741176470588236,68
1.6367435640254075,5.941173520561678,2991
3.6962962962962966,55.62037037037037,27
16.172321428571426,4.491071428571431,224
4.3824999999999985,23.91975,400
-11.363507109004741,6.988625592417061,425
-19.74736842105263,43.60263157894737,19
-4.0982062780269075,10.686173393124067,669
8.287870239774328,30.303032440056416,709
4.284117647058822,9.573529411764707,680
10.862536023054753,13.511671469740634,347
-0.8544933078393879,11.70506692160612,1046
22.527620087336235,7.275655021834062,916
6.714692982456139,11.989473684210527,460
16.00553672316384,26.09101694915254,885
-0.2823405746320951,9.069271198318148,1427
-8.84684684684685,7.172747747747748,442
-19.24723467862481,21.61113602391629,669
16.207246376811593,12.109782608695653,276
-9.515283842794762,30.17518195050946,687
9.158368200836819,19.019037656903762,478
-6.389340101522844,30.809390862944156,591
2.246938775510204,25.026093294460637,346
9.992884615384613,28.608365384615382,1040
-3.794521819870011,7.3405292479108635,1077
0.9909356725146193,9.951754385964911,1026
7.869565217391305,45.98478260869565,23
2.2359307359307357,16.76038961038961,462
0.9983954154727787,7.630630372492834,1745
18.20859903381643,23.406714975845404,1035
10.884302325581396,20.702906976744185,516
0.7831147540983607,18.19688524590164,606
0.6725420726306466,11.398981399468557,1129
-5.362059620596208,23.116395663956638,369
23.388753799392106,4.782928064842958,987
-12.99848484848485,29.455492424242426,528
0.4778569673138359,5.605640206438931,4069
3.730872483221476,18.36901565995526,450
-4.731202435312025,31.01605783866058,657
13.672718052738334,27.671298174442185,986
